년월,여객/화물,공항코드,공항명,상대공항코드,상대공항명,항공사,운항 출발,운항 도착,여객 출발,여객 도착,무임 출발,무임 도착,환승 출발,환승 도착,화물 출발,화물 도착,수하물 출발,수하물 도착,우편 출발,우편 도착,공급 출발,공급 도착,2LETTER,CARRIER,ROUTE,REGION,(총)출발 여객+환승
Sep-24,여객기,CJU,제주,CJJ,청주,KAL,102,102,"13,672","14,464",259,291,0,0,0,15,"73,033","79,682",0,0,"16,344","16,344",KE,KE,CJJ/CJU,DOM,"13,672"
Sep-24,여객기,CJU,제주,CJJ,청주,TWB,73,73,"12,806","12,861",192,224,0,0,0,0,"67,382","65,058",0,0,"13,797","13,797",TW,LCC,CJJ/CJU,DOM,"12,806"
Sep-24,여객기,CJU,제주,GMP,김포,AAR,660,662,"125,383","128,367","1,762","1,777",0,0,"714,107","535,419","697,386","676,299",0,0,"137,990","138,976",OZ,OZ,GMP/CJU,DOM,"125,383"
Sep-24,여객기,CJU,제주,GMP,김포,ABL,201,230,"36,323","41,214",344,399,0,0,"4,480","7,461","166,858","167,906",0,0,"38,356","43,850",BX,LCC,GMP/CJU,DOM,"36,323"
Sep-24,여객기,CJU,제주,GMP,김포,ASV,120,120,"25,387","25,398",239,264,0,0,0,0,"100,665","101,397",0,0,"26,400","26,400",RS,LCC,GMP/CJU,DOM,"25,387"
Sep-24,여객기,CJU,제주,GMP,김포,ESR,382,384,"69,639","68,553",664,624,0,0,0,74,"309,171","269,888",0,0,"71,736","72,297",ZE,LCC,GMP/CJU,DOM,"69,639"
Sep-24,여객기,CJU,제주,GMP,김포,JJA,597,606,"108,829","109,533",905,"1,057",0,0,"6,136",47,"497,494","484,288",0,9,"112,833","114,534",7C,LCC,GMP/CJU,DOM,"108,829"
Sep-24,여객기,CJU,제주,GMP,김포,JNA,238,240,"43,269","43,356",426,417,0,0,0,"2,732","203,501","189,876",0,0,"44,895","45,272",LJ,LCC,GMP/CJU,DOM,"43,269"
Sep-24,여객기,CJU,제주,GMP,김포,KAL,730,731,"136,012","130,394","1,778","1,892",0,0,"1,215,115","919,211","823,270","771,735",0,0,"147,102","147,236",KE,KE,GMP/CJU,DOM,"136,012"
Sep-24,여객기,CJU,제주,GMP,김포,TWB,408,407,"76,358","75,033",760,730,0,0,0,0,"338,890","313,777",0,0,"82,547","82,314",TW,LCC,GMP/CJU,DOM,"76,358"
Sep-24,여객기,CJU,제주,HIN,사천,KAL,13,13,"1,832","1,812",32,40,0,0,0,0,"8,843","8,953",0,0,"2,444","2,444",KE,KE,HIN/CJU,DOM,"1,832"
Sep-24,여객기,CJU,제주,ICN,인천,AAR,4,,506,,3,,0,,"4,582",,"2,601",,0,,"1,044",,OZ,OZ,ICN/CJU,DOM,506
Sep-24,여객기,CJU,제주,ICN,인천,ESR,2,,346,,2,,0,,0,,"1,317",,0,,378,,ZE,LCC,ICN/CJU,DOM,346
Sep-24,여객기,CJU,제주,ICN,인천,JJA,9,,"1,472",,7,,0,,0,,"5,987",,0,,"1,701",,7C,LCC,ICN/CJU,DOM,"1,472"
Sep-24,여객기,CJU,제주,ICN,인천,JNA,3,,486,,2,,0,,0,,"2,479",,0,,566,,LJ,LCC,ICN/CJU,DOM,486
Sep-24,여객기,CJU,제주,ICN,인천,KAL,2,,312,,3,,0,,0,,"1,720",,0,,364,,KE,KE,ICN/CJU,DOM,312
Sep-24,여객기,CJU,제주,ICN,인천,TWB,2,,229,,1,,0,,0,,"1,125",,0,,378,,TW,LCC,ICN/CJU,DOM,229
Sep-24,여객기,CJU,제주,KPO,포항 경주,JNA,55,58,"7,218","7,895",111,131,0,0,0,0,"39,254","40,996",0,0,"10,395","10,962",LJ,LCC,KPO/CJU,DOM,"7,218"
Sep-24,여객기,CJU,제주,KUV,군산,ESR,60,60,"9,968","9,597",121,106,0,0,0,0,"50,519","43,384",0,0,"11,280","11,280",ZE,LCC,KUV/CJU,DOM,"9,968"
Sep-24,여객기,CJU,제주,KUV,군산,JNA,30,30,"4,668","4,836",67,85,0,0,0,0,"23,078","22,551",0,0,"5,670","5,670",LJ,LCC,KUV/CJU,DOM,"4,668"
Sep-24,여객기,CJU,제주,KWJ,광주,AAR,120,120,"14,676","15,651",163,184,0,0,0,0,"75,270","76,972",0,0,"20,880","20,880",OZ,OZ,KWJ/CJU,DOM,"14,676"
Sep-24,여객기,CJU,제주,KWJ,광주,JJA,60,60,"9,419","9,694",62,103,0,0,0,0,"38,907","39,765",0,0,"11,340","11,340",7C,LCC,KWJ/CJU,DOM,"9,419"
Sep-24,여객기,CJU,제주,KWJ,광주,JNA,103,103,"15,996","14,539",154,109,0,0,0,0,"68,635","58,546",0,0,"19,441","19,441",LJ,LCC,KWJ/CJU,DOM,"15,996"
Sep-24,여객기,CJU,제주,KWJ,광주,KAL,113,113,"11,906","12,511",160,177,0,0,0,0,"57,618","59,182",0,0,"16,924","16,924",KE,KE,KWJ/CJU,DOM,"11,906"
Sep-24,여객기,CJU,제주,KWJ,광주,TWB,120,120,"19,030","18,733",212,225,0,0,0,0,"89,604","85,512",0,0,"22,680","22,680",TW,LCC,KWJ/CJU,DOM,"19,030"
Sep-24,여객기,CJU,제주,MWX,무안,JJA,19,20,"2,396","2,669",24,41,0,0,0,0,"11,186","12,002",0,0,"3,591","3,780",7C,LCC,MWX/CJU,DOM,"2,396"
Sep-24,여객기,CJU,제주,MWX,무안,JNA,8,9,"1,018",876,15,7,0,0,0,0,"5,750","3,842",0,0,"1,512","1,701",LJ,LCC,MWX/CJU,DOM,"1,018"
Sep-24,여객기,CJU,제주,PUS,김해,ABL,345,316,"57,562","56,726",601,638,0,0,"64,058","106,665","276,108","263,359",0,0,"68,467","62,961",BX,LCC,PUS/CJU,DOM,"57,562"
Sep-24,여객기,CJU,제주,PUS,김해,ESR,4,4,627,654,2,2,0,0,0,0,"1,817","2,560",0,0,756,756,ZE,LCC,PUS/CJU,DOM,627
Sep-24,여객기,CJU,제주,PUS,김해,JJA,190,190,"30,951","32,176",332,333,0,0,0,0,"163,655","174,730",0,0,"35,910","35,910",7C,LCC,PUS/CJU,DOM,"30,951"
Sep-24,여객기,CJU,제주,PUS,김해,JNA,150,150,"25,039","25,237",334,308,0,0,0,"21,958","128,734","125,158",0,0,"28,293","28,293",LJ,LCC,PUS/CJU,DOM,"25,039"
Sep-24,여객기,CJU,제주,PUS,김해,KAL,194,194,"26,951","27,315",290,296,0,0,"64,855","102,778","164,297","159,302",0,0,"31,942","32,032",KE,KE,PUS/CJU,DOM,"26,951"
Sep-24,여객기,CJU,제주,RSU,여수,AAR,60,60,"6,985","7,170",111,108,0,0,0,0,"32,366","32,664",0,0,"10,440","10,440",OZ,OZ,RSU/CJU,DOM,"6,985"
Sep-24,여객기,CJU,제주,RSU,여수,JNA,28,30,"4,383","4,540",63,68,0,0,0,0,"24,349","23,082",0,0,"5,292","5,670",LJ,LCC,RSU/CJU,DOM,"4,383"
Sep-24,여객기,CJU,제주,RSU,여수,KAL,30,30,"2,738","2,867",49,58,0,0,0,0,"13,917","14,207",0,0,"4,200","4,200",KE,KE,RSU/CJU,DOM,"2,738"
Sep-24,여객기,CJU,제주,TAE,대구,AAR,60,60,"7,448","7,452",78,94,0,0,0,0,"37,457","37,053",0,0,"10,440","10,440",OZ,OZ,TAE/CJU,DOM,"7,448"
Sep-24,여객기,CJU,제주,TAE,대구,JJA,60,60,"9,547","9,499",158,93,0,0,0,0,"47,644","42,781",0,5,"11,340","11,340",7C,LCC,TAE/CJU,DOM,"9,547"
Sep-24,여객기,CJU,제주,TAE,대구,JNA,151,150,"21,883","22,749",263,303,0,0,0,0,"103,106","104,133",0,0,"28,452","28,264",LJ,LCC,TAE/CJU,DOM,"21,883"
Sep-24,여객기,CJU,제주,TAE,대구,KAL,60,60,"8,828","8,134",136,157,0,0,0,0,"46,985","39,154",0,0,"11,280","11,280",KE,KE,TAE/CJU,DOM,"8,828"
Sep-24,여객기,CJU,제주,TAE,대구,TWB,210,210,"34,532","33,997",334,350,0,0,0,0,"150,264","134,333",0,0,"39,690","39,690",TW,LCC,TAE/CJU,DOM,"34,532"
Sep-24,여객기,CJU,제주,USN,울산,JNA,30,30,"3,543","4,662",66,111,0,0,0,0,"17,047","22,538",0,0,"5,670","5,670",LJ,LCC,USN/CJU,DOM,"3,543"
Sep-24,여객기,CJU,제주,USN,울산,KAL,30,30,"3,408","2,991",83,46,0,0,0,0,"19,211","15,104",0,0,"4,200","4,200",KE,KE,USN/CJU,DOM,"3,408"
Sep-24,여객기,CJU,제주,WJU,원주,JNA,58,58,"8,764","8,862",122,141,0,0,0,0,"45,295","43,977",0,0,"10,961","10,961",LJ,LCC,WJU/CJU,DOM,"8,764"
Sep-24,여객기,GMP,김포,CJU,제주,AAR,662,660,"128,367","125,383","1,777","1,762",0,0,"535,419","714,107","676,299","697,386",0,0,"138,976","137,990",OZ,OZ,GMP/CJU,DOM,"128,367"
Sep-24,여객기,GMP,김포,CJU,제주,ABL,230,201,"41,214","36,323",399,344,0,0,"7,461","4,480","167,906","166,858",0,0,"43,850","38,356",BX,LCC,GMP/CJU,DOM,"41,214"
Sep-24,여객기,GMP,김포,CJU,제주,ASV,120,120,"25,398","25,387",264,239,0,0,0,0,"101,397","100,665",0,0,"26,400","26,400",RS,LCC,GMP/CJU,DOM,"25,398"
Sep-24,여객기,GMP,김포,CJU,제주,ESR,384,382,"68,553","69,639",624,664,0,0,74,0,"269,888","309,171",0,0,"72,297","71,736",ZE,LCC,GMP/CJU,DOM,"68,553"
Sep-24,여객기,GMP,김포,CJU,제주,JJA,606,597,"109,533","108,829","1,057",905,0,0,47,"6,136","484,288","497,494",9,0,"114,534","112,833",7C,LCC,GMP/CJU,DOM,"109,533"
Sep-24,여객기,GMP,김포,CJU,제주,JNA,240,238,"43,356","43,269",417,426,0,0,"2,732",0,"189,876","203,501",0,0,"45,272","44,895",LJ,LCC,GMP/CJU,DOM,"43,356"
Sep-24,여객기,GMP,김포,CJU,제주,KAL,731,730,"130,394","136,012","1,892","1,778",0,0,"919,211","1,215,115","771,735","823,270",0,0,"147,236","147,102",KE,KE,GMP/CJU,DOM,"130,394"
Sep-24,여객기,GMP,김포,CJU,제주,TWB,407,408,"75,033","76,358",730,760,0,0,0,0,"313,777","338,890",0,0,"82,314","82,547",TW,LCC,GMP/CJU,DOM,"75,033"
Sep-24,여객기,GMP,김포,HIN,사천,JNA,59,59,"8,502","8,393",113,107,0,0,0,0,"21,657","23,978",0,0,"11,150","11,150",LJ,LCC,GMP/HIN,DOM,"8,502"
Sep-24,여객기,GMP,김포,HIN,사천,KAL,,1,,37,,0,,0,,0,,650,,0,,140,KE,KE,GMP/HIN,DOM,0
Sep-24,여객기,GMP,김포,KPO,포항 경주,JNA,30,27,"3,100","2,534",56,38,0,0,0,0,"7,219","7,023",0,0,"5,670","5,103",LJ,LCC,GMP/KPO,DOM,"3,100"
Sep-24,여객기,GMP,김포,KWJ,광주,AAR,61,60,"6,741","7,069",107,113,0,0,0,0,"22,383","25,470",0,0,"10,614","10,440",OZ,OZ,GMP/KWJ,DOM,"6,741"
Sep-24,여객기,GMP,김포,PUS,김해,ABL,283,313,"49,191","54,090",446,493,0,0,"35,791","36,872","129,095","140,441",0,0,"53,237","58,988",BX,LCC,GMP/PUS,DOM,"49,191"
Sep-24,여객기,GMP,김포,PUS,김해,JJA,60,60,"9,687","10,429",36,29,0,0,0,0,"22,151","20,199",0,0,"11,280","11,280",7C,LCC,GMP/PUS,DOM,"9,687"
Sep-24,여객기,GMP,김포,PUS,김해,JNA,52,53,"9,044","8,452",62,35,0,0,0,0,"21,356","15,964",0,0,"9,828","10,017",LJ,LCC,GMP/PUS,DOM,"9,044"
Sep-24,여객기,GMP,김포,PUS,김해,KAL,275,275,"36,689","36,852",292,288,0,0,"64,296","88,667","131,459","141,351",0,0,"41,464","41,374",KE,KE,GMP/PUS,DOM,"36,689"
Sep-24,여객기,GMP,김포,PUS,김해,TWB,54,54,"9,265","9,144",79,97,0,0,0,0,"20,560","22,711",0,0,"10,206","10,206",TW,LCC,GMP/PUS,DOM,"9,265"
Sep-24,여객기,GMP,김포,RSU,여수,AAR,59,59,"7,189","7,343",95,100,0,0,0,0,"27,613","31,677",0,0,"10,266","10,266",OZ,OZ,GMP/RSU,DOM,"7,189"
Sep-24,여객기,GMP,김포,RSU,여수,JNA,30,28,"3,801","3,877",52,47,0,0,0,1,"8,270","9,736",0,0,"5,670","5,292",LJ,LCC,GMP/RSU,DOM,"3,801"
Sep-24,여객기,GMP,김포,USN,울산,JNA,30,30,"4,368","4,922",93,100,0,0,0,0,"14,850","14,608",0,0,"5,670","5,670",LJ,LCC,GMP/USN,DOM,"4,368"
Sep-24,여객기,GMP,김포,USN,울산,KAL,60,60,"7,226","7,341",68,77,0,0,"4,093",0,"23,482","28,461",0,0,"8,400","8,400",KE,KE,GMP/USN,DOM,"7,226"
Sep-24,여객기,HIN,사천,CJU,제주,KAL,13,13,"1,812","1,832",40,32,0,0,0,0,"8,953","8,843",0,0,"2,444","2,444",KE,KE,HIN/CJU,DOM,"1,812"
Sep-24,여객기,HIN,사천,GMP,김포,JNA,59,59,"8,393","8,502",107,113,0,0,0,0,"23,978","21,657",0,0,"11,150","11,150",LJ,LCC,GMP/HIN,DOM,"8,393"
Sep-24,여객기,HIN,사천,GMP,김포,KAL,1,,37,,0,,0,,0,,650,,0,,140,,KE,KE,GMP/HIN,DOM,37
Sep-24,여객기,ICN,인천,CJU,제주,AAR,,4,,506,,3,,0,,"4,582",,"2,601",,0,,"1,044",OZ,OZ,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,CJU,제주,ESR,,2,,346,,2,,0,,0,,"1,317",,0,,378,ZE,LCC,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,CJU,제주,JJA,,9,,"1,472",,7,,0,,0,,"5,987",,0,,"1,701",7C,LCC,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,CJU,제주,JNA,,3,,486,,2,,0,,0,,"2,479",,0,,566,LJ,LCC,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,CJU,제주,KAL,,2,,312,,3,,0,,0,,"1,720",,0,,364,KE,KE,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,CJU,제주,TWB,,2,,229,,1,,0,,0,,"1,125",,0,,378,TW,LCC,ICN/CJU,DOM,0
Sep-24,여객기,ICN,인천,PUS,김해,KAL,150,149,"17,533","18,131",83,80,0,0,0,0,"341,015","352,611",0,0,"25,732","25,618",KE,KE,ICN/PUS,DOM,"17,533"
Sep-24,여객기,ICN,인천,TAE,대구,KAL,30,30,"2,619","2,560",18,24,0,0,0,0,"51,671","49,059",0,0,"4,198","4,198",KE,KE,ICN/TAE,DOM,"2,619"
Sep-24,여객기,KPO,포항 경주,CJU,제주,JNA,58,55,"7,895","7,218",131,111,0,0,0,0,"40,996","39,254",0,0,"10,962","10,395",LJ,LCC,KPO/CJU,DOM,"7,895"
Sep-24,여객기,KPO,포항 경주,GMP,김포,JNA,27,30,"2,534","3,100",38,56,0,0,0,0,"7,023","7,219",0,0,"5,103","5,670",LJ,LCC,GMP/KPO,DOM,"2,534"
Sep-24,여객기,KUV,군산,CJU,제주,ESR,60,60,"9,597","9,968",106,121,0,0,0,0,"43,384","50,519",0,0,"11,280","11,280",ZE,LCC,KUV/CJU,DOM,"9,597"
Sep-24,여객기,KUV,군산,CJU,제주,JNA,30,30,"4,836","4,668",85,67,0,0,0,0,"22,551","23,078",0,0,"5,670","5,670",LJ,LCC,KUV/CJU,DOM,"4,836"
Sep-24,여객기,KWJ,광주,CJU,제주,AAR,120,120,"15,651","14,676",184,163,0,0,0,0,"76,972","75,270",0,0,"20,880","20,880",OZ,OZ,KWJ/CJU,DOM,"15,651"
Sep-24,여객기,KWJ,광주,CJU,제주,JJA,60,60,"9,694","9,419",103,62,0,0,0,0,"39,765","38,907",0,0,"11,340","11,340",7C,LCC,KWJ/CJU,DOM,"9,694"
Sep-24,여객기,KWJ,광주,CJU,제주,JNA,103,103,"14,539","15,996",109,154,0,0,0,0,"58,546","68,635",0,0,"19,441","19,441",LJ,LCC,KWJ/CJU,DOM,"14,539"
Sep-24,여객기,KWJ,광주,CJU,제주,KAL,113,113,"12,511","11,906",177,160,0,0,0,0,"59,182","57,618",0,0,"16,924","16,924",KE,KE,KWJ/CJU,DOM,"12,511"
Sep-24,여객기,KWJ,광주,CJU,제주,TWB,120,120,"18,733","19,030",225,212,0,0,0,0,"85,512","89,604",0,0,"22,680","22,680",TW,LCC,KWJ/CJU,DOM,"18,733"
Sep-24,여객기,KWJ,광주,GMP,김포,AAR,60,61,"7,069","6,741",113,107,0,0,0,0,"25,470","22,383",0,0,"10,440","10,614",OZ,OZ,GMP/KWJ,DOM,"7,069"
Sep-24,여객기,MWX,무안,CJU,제주,JJA,20,19,"2,669","2,396",41,24,0,0,0,0,"12,002","11,186",0,0,"3,780","3,591",7C,LCC,MWX/CJU,DOM,"2,669"
Sep-24,여객기,MWX,무안,CJU,제주,JNA,9,8,876,"1,018",7,15,0,0,0,0,"3,842","5,750",0,0,"1,701","1,512",LJ,LCC,MWX/CJU,DOM,876
Sep-24,여객기,PUS,김해,CJU,제주,ABL,316,345,"56,726","57,562",638,601,0,0,"106,665","64,058","263,359","276,108",0,0,"62,961","68,467",BX,LCC,PUS/CJU,DOM,"56,726"
Sep-24,여객기,PUS,김해,CJU,제주,ESR,4,4,654,627,2,2,0,0,0,0,"2,560","1,817",0,0,756,756,ZE,LCC,PUS/CJU,DOM,654
Sep-24,여객기,PUS,김해,CJU,제주,JJA,190,190,"32,176","30,951",333,332,0,0,0,0,"174,730","163,655",0,0,"35,910","35,910",7C,LCC,PUS/CJU,DOM,"32,176"
Sep-24,여객기,PUS,김해,CJU,제주,JNA,150,150,"25,237","25,039",308,334,0,0,"21,958",0,"125,158","128,734",0,0,"28,293","28,293",LJ,LCC,PUS/CJU,DOM,"25,237"
Sep-24,여객기,PUS,김해,CJU,제주,KAL,194,194,"27,315","26,951",296,290,0,0,"102,778","64,855","159,302","164,297",0,0,"32,032","31,942",KE,KE,PUS/CJU,DOM,"27,315"
Sep-24,여객기,PUS,김해,GMP,김포,ABL,313,283,"54,090","49,191",493,446,0,0,"36,872","35,791","140,441","129,095",0,0,"58,988","53,237",BX,LCC,GMP/PUS,DOM,"54,090"
Sep-24,여객기,PUS,김해,GMP,김포,JJA,60,60,"10,429","9,687",29,36,0,0,0,0,"20,199","22,151",0,0,"11,280","11,280",7C,LCC,GMP/PUS,DOM,"10,429"
Sep-24,여객기,PUS,김해,GMP,김포,JNA,53,52,"8,452","9,044",35,62,0,0,0,0,"15,964","21,356",0,0,"10,017","9,828",LJ,LCC,GMP/PUS,DOM,"8,452"
Sep-24,여객기,PUS,김해,GMP,김포,KAL,275,275,"36,852","36,689",288,292,0,0,"88,667","64,296","141,351","131,459",0,0,"41,374","41,464",KE,KE,GMP/PUS,DOM,"36,852"
Sep-24,여객기,PUS,김해,GMP,김포,TWB,54,54,"9,144","9,265",97,79,0,0,0,0,"22,711","20,560",0,0,"10,206","10,206",TW,LCC,GMP/PUS,DOM,"9,144"
Sep-24,여객기,PUS,김해,ICN,인천,KAL,149,150,"18,131","17,533",80,83,0,0,0,0,"352,611","341,015",0,0,"25,618","25,732",KE,KE,ICN/PUS,DOM,"18,131"
Sep-24,여객기,RSU,여수,CJU,제주,AAR,60,60,"7,170","6,985",108,111,0,0,0,0,"32,664","32,366",0,0,"10,440","10,440",OZ,OZ,RSU/CJU,DOM,"7,170"
Sep-24,여객기,RSU,여수,CJU,제주,JNA,30,28,"4,540","4,383",68,63,0,0,0,0,"23,082","24,349",0,0,"5,670","5,292",LJ,LCC,RSU/CJU,DOM,"4,540"
Sep-24,여객기,RSU,여수,CJU,제주,KAL,30,30,"2,867","2,738",58,49,0,0,0,0,"14,207","13,917",0,0,"4,200","4,200",KE,KE,RSU/CJU,DOM,"2,867"
Sep-24,여객기,RSU,여수,GMP,김포,AAR,59,59,"7,343","7,189",100,95,0,0,0,0,"31,677","27,613",0,0,"10,266","10,266",OZ,OZ,GMP/RSU,DOM,"7,343"
Sep-24,여객기,RSU,여수,GMP,김포,JNA,28,30,"3,877","3,801",47,52,0,0,1,0,"9,736","8,270",0,0,"5,292","5,670",LJ,LCC,GMP/RSU,DOM,"3,877"
Sep-24,여객기,TAE,대구,CJU,제주,AAR,60,60,"7,452","7,448",94,78,0,0,0,0,"37,053","37,457",0,0,"10,440","10,440",OZ,OZ,TAE/CJU,DOM,"7,452"
Sep-24,여객기,TAE,대구,CJU,제주,JJA,60,60,"9,499","9,547",93,158,0,0,0,0,"42,781","47,644",5,0,"11,340","11,340",7C,LCC,TAE/CJU,DOM,"9,499"
Sep-24,여객기,TAE,대구,CJU,제주,JNA,150,151,"22,749","21,883",303,263,0,0,0,0,"104,133","103,106",0,0,"28,264","28,452",LJ,LCC,TAE/CJU,DOM,"22,749"
Sep-24,여객기,TAE,대구,CJU,제주,KAL,60,60,"8,134","8,828",157,136,0,0,0,0,"39,154","46,985",0,0,"11,280","11,280",KE,KE,TAE/CJU,DOM,"8,134"
Sep-24,여객기,TAE,대구,CJU,제주,TWB,210,210,"33,997","34,532",350,334,0,0,0,0,"134,333","150,264",0,0,"39,690","39,690",TW,LCC,TAE/CJU,DOM,"33,997"
Sep-24,여객기,TAE,대구,ICN,인천,KAL,30,30,"2,560","2,619",24,18,0,0,0,0,"49,059","51,671",0,0,"4,198","4,198",KE,KE,ICN/TAE,DOM,"2,560"
Sep-24,여객기,USN,울산,CJU,제주,JNA,30,30,"4,662","3,543",111,66,0,0,0,0,"22,538","17,047",0,0,"5,670","5,670",LJ,LCC,USN/CJU,DOM,"4,662"
Sep-24,여객기,USN,울산,CJU,제주,KAL,30,30,"2,991","3,408",46,83,0,0,0,0,"15,104","19,211",0,0,"4,200","4,200",KE,KE,USN/CJU,DOM,"2,991"
Sep-24,여객기,USN,울산,GMP,김포,JNA,30,30,"4,922","4,368",100,93,0,0,0,0,"14,608","14,850",0,0,"5,670","5,670",LJ,LCC,GMP/USN,DOM,"4,922"
Sep-24,여객기,USN,울산,GMP,김포,KAL,60,60,"7,341","7,226",77,68,0,0,0,"4,093","28,461","23,482",0,0,"8,400","8,400",KE,KE,GMP/USN,DOM,"7,341"
Sep-24,여객기,WJU,원주,CJU,제주,JNA,58,58,"8,862","8,764",141,122,0,0,0,0,"43,977","45,295",0,0,"10,961","10,961",LJ,LCC,WJU/CJU,DOM,"8,862"
Oct-24,여객기,CJJ,청주,CJU,제주,AAR,93,92,"15,099","15,338",219,276,0,0,0,0,"86,079","98,784",0,0,"16,182","16,008",OZ,OZ,CJJ/CJU,DOM,"15,099"
Oct-24,여객기,CJJ,청주,CJU,제주,EOK,93,92,"16,044","15,652",186,214,0,0,0,0,"84,248","96,949",0,0,"16,740","16,560",RF,LCC,CJJ/CJU,DOM,"16,044"
Oct-24,여객기,CJJ,청주,CJU,제주,ESR,117,116,"20,518","20,430",191,193,0,0,0,0,"99,823","106,913",0,0,"21,969","21,786",ZE,LCC,CJJ/CJU,DOM,"20,518"
Oct-24,여객기,CJJ,청주,CJU,제주,JJA,131,131,"22,206","22,770",222,160,0,0,0,0,"100,750","117,117",0,0,"24,759","24,759",7C,LCC,CJJ/CJU,DOM,"22,206"
Oct-24,여객기,CJJ,청주,CJU,제주,JNA,145,144,"23,719","25,130",245,351,0,0,0,0,"119,405","144,556",0,0,"27,363","27,174",LJ,LCC,CJJ/CJU,DOM,"23,719"
Oct-24,여객기,CJJ,청주,CJU,제주,KAL,110,110,"16,668","16,296",296,273,0,0,36,0,"96,016","91,946",0,0,"17,656","17,656",KE,KE,CJJ/CJU,DOM,"16,668"
Oct-24,여객기,CJJ,청주,CJU,제주,TWB,89,89,"15,760","15,829",222,254,0,0,0,0,"83,086","93,394",0,0,"16,821","16,821",TW,LCC,CJJ/CJU,DOM,"15,760"
Oct-24,여객기,CJU,제주,CJJ,청주,AAR,92,93,"15,338","15,099",276,219,0,0,0,0,"98,784","86,079",0,0,"16,008","16,182",OZ,OZ,CJJ/CJU,DOM,"15,338"
Oct-24,여객기,CJU,제주,CJJ,청주,EOK,92,93,"15,652","16,044",214,186,0,0,0,0,"96,949","84,248",0,0,"16,560","16,740",RF,LCC,CJJ/CJU,DOM,"15,652"
Oct-24,여객기,CJU,제주,CJJ,청주,ESR,116,117,"20,430","20,518",193,191,0,0,0,0,"106,913","99,823",0,0,"21,786","21,969",ZE,LCC,CJJ/CJU,DOM,"20,430"
Oct-24,여객기,CJU,제주,CJJ,청주,JJA,131,131,"22,770","22,206",160,222,0,0,0,0,"117,117","100,750",0,0,"24,759","24,759",7C,LCC,CJJ/CJU,DOM,"22,770"
Oct-24,여객기,CJU,제주,CJJ,청주,JNA,144,145,"25,130","23,719",351,245,0,0,0,0,"144,556","119,405",0,0,"27,174","27,363",LJ,LCC,CJJ/CJU,DOM,"25,130"
Oct-24,여객기,CJU,제주,CJJ,청주,KAL,110,110,"16,296","16,668",273,296,0,0,0,36,"91,946","96,016",0,0,"17,656","17,656",KE,KE,CJJ/CJU,DOM,"16,296"
Oct-24,여객기,CJU,제주,CJJ,청주,TWB,89,89,"15,829","15,760",254,222,0,0,0,0,"93,394","83,086",0,0,"16,821","16,821",TW,LCC,CJJ/CJU,DOM,"15,829"
Oct-24,여객기,CJU,제주,GMP,김포,AAR,708,708,"135,910","135,450","1,696","1,586",0,0,"752,336","573,798","830,334","779,966",0,0,"144,613","144,613",OZ,OZ,GMP/CJU,DOM,"135,910"
Oct-24,여객기,CJU,제주,GMP,김포,ABL,218,240,"39,983","42,804",322,360,0,0,"13,622","10,320","204,135","190,483",0,0,"41,898","45,927",BX,LCC,GMP/CJU,DOM,"39,983"
Oct-24,여객기,CJU,제주,GMP,김포,ASV,120,120,"24,983","24,592",279,270,0,0,0,0,"108,855","104,685",0,0,"26,400","26,400",RS,LCC,GMP/CJU,DOM,"24,983"
Oct-24,여객기,CJU,제주,GMP,김포,ESR,426,436,"77,619","75,862",735,653,0,0,0,0,"360,695","306,780",0,0,"80,136","81,831",ZE,LCC,GMP/CJU,DOM,"77,619"
Oct-24,여객기,CJU,제주,GMP,김포,JJA,626,629,"114,908","113,487",907,920,0,0,"10,284",0,"568,513","525,322",0,0,"118,314","118,881",7C,LCC,GMP/CJU,DOM,"114,908"
Oct-24,여객기,CJU,제주,GMP,김포,JNA,240,240,"43,340","42,492",392,386,0,0,0,"9,420","224,982","190,945",0,0,"45,286","45,281",LJ,LCC,GMP/CJU,DOM,"43,340"
Oct-24,여객기,CJU,제주,GMP,김포,KAL,766,766,"145,706","142,444","1,679","1,560",0,0,"980,348","970,848","997,264","910,999",0,0,"152,648","152,696",KE,KE,GMP/CJU,DOM,"145,706"
Oct-24,여객기,CJU,제주,GMP,김포,TWB,428,429,"76,561","76,104",747,670,0,0,0,0,"373,347","352,550",0,0,"80,949","81,138",TW,LCC,GMP/CJU,DOM,"76,561"
Oct-24,여객기,CJU,제주,HIN,사천,KAL,10,10,"1,585","1,552",32,29,0,0,0,0,"9,562","8,028",0,0,"1,880","1,880",KE,KE,HIN/CJU,DOM,"1,585"
Oct-24,여객기,CJU,제주,ICN,인천,EOK,1,,166,,0,,0,,0,,619,,0,,180,,RF,LCC,ICN/CJU,DOM,166
Oct-24,여객기,CJU,제주,ICN,인천,ESR,7,,"1,218",,6,,0,,0,,"5,524",,0,,"1,311",,ZE,LCC,ICN/CJU,DOM,"1,218"
Oct-24,여객기,CJU,제주,ICN,인천,JJA,2,,194,,1,,0,,0,,854,,0,,378,,7C,LCC,ICN/CJU,DOM,194
